secID,ticker,secShortName,cnSpell,exchangeCD,assetClass,listStatusCD,listDate,transCurrCD,ISIN,partyID
600727.XSHG,600727,鲁北化工,LBHG,XSHG,E,L,1996-07-02,CNY,CNE000000KK4,1233.0
600728.XSHG,600728,佳都科技,JDKJ,XSHG,E,L,1996-07-16,CNY,CNE000000L99,1234.0
600729.XSHG,600729,重庆百货,CQBH,XSHG,E,L,1996-07-02,CNY,CNE000000LF2,1235.0
600730.XSHG,600730,中国高科,ZGGK,XSHG,E,L,1996-07-26,CNY,CNE000000LJ4,1236.0
600731.XSHG,600731,湖南海利,HNHL,XSHG,E,L,1996-08-02,CNY,CNE000000LK2,1237.0
600732.XSHG,600732,*ST新梅,*STXM,XSHG,E,L,1996-08-16,CNY,CNE000000LN6,1238.0
600733.XSHG,600733,S前锋,SQF,XSHG,E,L,1996-08-16,CNY,CNE000000LP1,1239.0
600734.XSHG,600734,实达集团,SDJT,XSHG,E,L,1996-08-08,CNY,CNE000000LS5,1240.0
600735.XSHG,600735,新华锦,XHJ,XSHG,E,L,1996-07-26,CNY,CNE000000LQ9,1241.0
600736.XSHG,600736,苏州高新,SZGX,XSHG,E,L,1996-08-15,CNY,CNE000000LV9,1242.0
600737.XSHG,600737,中粮屯河,ZLTH,XSHG,E,L,1996-07-31,CNY,CNE000000LH8,1243.0
600738.XSHG,600738,兰州民百,LZMB,XSHG,E,L,1996-08-02,CNY,CNE000000LW7,1244.0
600739.XSHG,600739,辽宁成大,LNCD,XSHG,E,L,1996-08-19,CNY,CNE000000LY3,1245.0
600740.XSHG,600740,山西焦化,SXJH,XSHG,E,L,1996-08-08,CNY,CNE000000LD7,1246.0
600741.XSHG,600741,华域汽车,HYQC,XSHG,E,L,1996-08-26,CNY,CNE000000M15,1247.0
600742.XSHG,600742,一汽富维,YQFW,XSHG,E,L,1996-08-26,CNY,CNE000000M07,1248.0
600743.XSHG,600743,华远地产,HYDC,XSHG,E,L,1996-09-09,CNY,CNE000000M31,1249.0
600744.XSHG,600744,华银电力,HYDL,XSHG,E,L,1996-09-05,CNY,CNE000000M56,1250.0
600745.XSHG,600745,中茵股份,ZYGF,XSHG,E,L,1996-08-28,CNY,CNE000000M72,1251.0
600746.XSHG,600746,江苏索普,JSSP,XSHG,E,L,1996-09-18,CNY,CNE000000M64,1252.0
600747.XSHG,600747,大连控股,DLKG,XSHG,E,L,1996-09-16,CNY,CNE000000MC7,1253.0
600748.XSHG,600748,上实发展,SSFZ,XSHG,E,L,1996-09-25,CNY,CNE000000MF0,1254.0
600749.XSHG,600749,西藏旅游,XZLY,XSHG,E,L,1996-10-15,CNY,CNE000000MJ2,1255.0
600750.XSHG,600750,江中药业,JZYY,XSHG,E,L,1996-09-23,CNY,CNE000000M80,1256.0
600751.XSHG,600751,天海投资,THTZ,XSHG,E,L,1996-09-09,CNY,CNE000000MG8,1257.0
600753.XSHG,600753,东方银星,DFYX,XSHG,E,L,1996-09-27,CNY,CNE000000ML8,1259.0
600754.XSHG,600754,锦江股份,JJGF,XSHG,E,L,1996-10-11,CNY,CNE000000MK0,1260.0
600755.XSHG,600755,厦门国贸,XMGM,XSHG,E,L,1996-10-03,CNY,CNE000000MN4,1261.0
600756.XSHG,600756,浪潮软件,LCRJ,XSHG,E,L,1996-09-23,CNY,CNE000000M49,1262.0
600757.XSHG,600757,长江传媒,CJCM,XSHG,E,L,1996-10-03,CNY,CNE000000MQ7,1263.0
600758.XSHG,600758,红阳能源,HYNY,XSHG,E,L,1996-10-29,CNY,CNE000000MW5,1264.0
600759.XSHG,600759,洲际油气,ZHGF,XSHG,E,L,1996-10-08,CNY,CNE000000MV7,1265.0
600760.XSHG,600760,中航黑豹,ZHHB,XSHG,E,L,1996-10-11,CNY,CNE000000MH6,1266.0
600761.XSHG,600761,安徽合力,AHHL,XSHG,E,L,1996-10-09,CNY,CNE000000MM6,1267.0
600763.XSHG,600763,通策医疗,TCYL,XSHG,E,L,1996-10-30,CNY,CNE000000MZ8,1269.0
600764.XSHG,600764,中电广通,ZDGT,XSHG,E,L,1996-11-04,CNY,CNE000000N30,1270.0
600765.XSHG,600765,中航重机,ZHZJ,XSHG,E,L,1996-11-06,CNY,CNE000000N22,1271.0
600766.XSHG,600766,园城黄金,YCHJ,XSHG,E,L,1996-10-28,CNY,CNE000000N55,1272.0
600767.XSHG,600767,运盛医疗,YSYL,XSHG,E,L,1996-11-15,CNY,CNE000000N89,1273.0
600768.XSHG,600768,宁波富邦,NBFB,XSHG,E,L,1996-11-11,CNY,CNE000000N63,1274.0
600769.XSHG,600769,祥龙电业,XLDY,XSHG,E,L,1996-11-01,CNY,CNE000000MX3,1275.0
600770.XSHG,600770,综艺股份,ZYGF,XSHG,E,L,1996-11-20,CNY,CNE000000N97,1276.0
600771.XSHG,600771,广誉远,GYY,XSHG,E,L,1996-11-05,CNY,CNE000000MY1,1277.0
600773.XSHG,600773,西藏城投,XZCT,XSHG,E,L,1996-11-08,CNY,CNE000000MT1,1279.0
600774.XSHG,600774,汉商集团,HSJT,XSHG,E,L,1996-11-08,CNY,CNE000000NC5,1280.0
600775.XSHG,600775,南京熊猫,NJXM,XSHG,E,L,1996-11-18,CNY,CNE000000NB7,1281.0
600776.XSHG,600776,东方通信,DFTX,XSHG,E,L,1996-11-26,CNY,CNE000000ND3,1282.0
600777.XSHG,600777,新潮实业,XCSY,XSHG,E,L,1996-11-21,CNY,CNE000000NJ0,1283.0
600778.XSHG,600778,友好集团,YHJT,XSHG,E,L,1996-12-03,CNY,CNE000000NG6,1284.0
600779.XSHG,600779,*ST水井,*STSJ,XSHG,E,L,1996-12-06,CNY,CNE000000NH4,1285.0
600780.XSHG,600780,通宝能源,TBNY,XSHG,E,L,1996-12-05,CNY,CNE000000NK8,1286.0
600781.XSHG,600781,辅仁药业,FRYY,XSHG,E,L,1996-12-18,CNY,CNE000000NM4,1287.0
600782.XSHG,600782,新钢股份,XGGF,XSHG,E,L,1996-12-25,CNY,CNE000000NP7,1288.0
600783.XSHG,600783,鲁信创投,LXCT,XSHG,E,L,1996-12-25,CNY,CNE000000NW3,1289.0
600784.XSHG,600784,鲁银投资,LYTZ,XSHG,E,L,1996-12-25,CNY,CNE000000NQ5,1290.0
600785.XSHG,600785,新华百货,XHBH,XSHG,E,L,1997-01-08,CNY,CNE000000NV5,1291.0
600787.XSHG,600787,中储股份,ZCGF,XSHG,E,L,1997-01-21,CNY,CNE000000NS1,1293.0
600789.XSHG,600789,鲁抗医药,LKYY,XSHG,E,L,1997-02-26,CNY,CNE000000P61,1295.0
600790.XSHG,600790,轻纺城,QFC,XSHG,E,L,1997-02-28,CNY,CNE000000P46,1296.0
600791.XSHG,600791,京能置业,JNZY,XSHG,E,L,1997-01-30,CNY,CNE000000P53,1297.0
600792.XSHG,600792,云煤能源,YMNY,XSHG,E,L,1997-01-23,CNY,CNE000000NZ6,1298.0
600793.XSHG,600793,ST宜纸,STYZ,XSHG,E,L,1997-02-20,CNY,CNE000000P87,1299.0
600794.XSHG,600794,保税科技,BSKJ,XSHG,E,L,1997-03-06,CNY,CNE000000P79,1300.0
600795.XSHG,600795,国电电力,GDDL,XSHG,E,L,1997-03-18,CNY,CNE000000PC0,1301.0
600796.XSHG,600796,钱江生化,QJSH,XSHG,E,L,1997-04-08,CNY,CNE000000PG1,1302.0
600797.XSHG,600797,浙大网新,ZDWX,XSHG,E,L,1997-04-18,CNY,CNE000000PH9,1303.0
600798.XSHG,600798,宁波海运,NBHY,XSHG,E,L,1997-04-23,CNY,CNE000000PD8,1304.0
600800.XSHG,600800,天津磁卡,TJCK,XSHG,E,L,1993-12-06,CNY,CNE000000CY2,1306.0
600801.XSHG,600801,华新水泥,HXSN,XSHG,E,L,1994-01-03,CNY,CNE000000DC6,1307.0
600802.XSHG,600802,福建水泥,FJSN,XSHG,E,L,1994-01-03,CNY,CNE000000CQ8,1308.0
600803.XSHG,600803,新奥股份,XAGF,XSHG,E,L,1994-01-03,CNY,CNE000000DG7,1309.0
600804.XSHG,600804,鹏博士,PBS,XSHG,E,L,1994-01-03,CNY,CNE000000FW9,1310.0
600805.XSHG,600805,悦达投资,YDTZ,XSHG,E,L,1994-01-03,CNY,CNE000000DY0,1311.0
600806.XSHG,600806,昆明机床,KMJC,XSHG,E,L,1994-01-03,CNY,CNE000000F55,1312.0
600807.XSHG,600807,天业股份,TYGF,XSHG,E,L,1994-01-03,CNY,CNE0000004P2,1313.0
600808.XSHG,600808,马钢股份,MGGF,XSHG,E,L,1994-01-06,CNY,CNE000000DD4,1314.0
600809.XSHG,600809,山西汾酒,SXFJ,XSHG,E,L,1994-01-06,CNY,CNE000000DH5,1315.0
600810.XSHG,600810,神马股份,SMGF,XSHG,E,L,1994-01-06,CNY,CNE000000D99,1316.0
600811.XSHG,600811,东方集团,DFJT,XSHG,E,L,1994-01-06,CNY,CNE000000FX7,1317.0
600812.XSHG,600812,华北制药,HBZY,XSHG,E,L,1994-01-14,CNY,CNE000000D16,1318.0
600814.XSHG,600814,杭州解百,HZJB,XSHG,E,L,1994-01-14,CNY,CNE000000DP8,1320.0
600815.XSHG,600815,厦工股份,XGGF,XSHG,E,L,1994-01-28,CNY,CNE000000F97,1321.0
600816.XSHG,600816,安信信托,AXXT,XSHG,E,L,1994-01-28,CNY,CNE0000003P4,1322.0
600817.XSHG,600817,ST宏盛,STHS,XSHG,E,L,1994-01-28,CNY,CNE000000G47,1323.0
600818.XSHG,600818,中路股份,ZLGF,XSHG,E,L,1994-01-28,CNY,CNE000000B75,1324.0
600819.XSHG,600819,耀皮玻璃,YPBL,XSHG,E,L,1994-01-28,CNY,CNE000000BC0,1325.0
600820.XSHG,600820,隧道股份,SDGF,XSHG,E,L,1994-01-28,CNY,CNE000000B83,1326.0
600821.XSHG,600821,津劝业,JQY,XSHG,E,L,1994-01-28,CNY,CNE0000003H1,1327.0
600822.XSHG,600822,上海物贸,SHWM,XSHG,E,L,1994-02-04,CNY,CNE000000C09,1328.0
600823.XSHG,600823,世茂股份,SMGF,XSHG,E,L,1994-02-04,CNY,CNE000000CH7,1329.0
600824.XSHG,600824,益民集团,YMJT,XSHG,E,L,1994-02-04,CNY,CNE000000CJ3,1330.0
600825.XSHG,600825,新华传媒,XHCM,XSHG,E,L,1994-02-04,CNY,CNE000000C90,1331.0
600826.XSHG,600826,兰生股份,LSGF,XSHG,E,L,1994-02-04,CNY,CNE000000C17,1332.0
600827.XSHG,600827,百联股份,YYGF,XSHG,E,L,1994-02-04,CNY,CNE000000CB0,1333.0
600828.XSHG,600828,成商集团,CSJT,XSHG,E,L,1994-02-24,CNY,CNE000000FJ6,1334.0
600829.XSHG,600829,人民同泰,RMTT,XSHG,E,L,1994-02-24,CNY,CNE000000G05,1335.0
600830.XSHG,600830,香溢融通,XYRT,XSHG,E,L,1994-02-24,CNY,CNE000000FZ2,1336.0
600831.XSHG,600831,广电网络,GDWL,XSHG,E,L,1994-02-24,CNY,CNE000000GB1,1337.0
600833.XSHG,600833,第一医药,DYYY,XSHG,E,L,1994-02-24,CNY,CNE000000412,1339.0
600834.XSHG,600834,申通地铁,STDT,XSHG,E,L,1994-02-24,CNY,CNE000000446,1340.0
600835.XSHG,600835,上海机电,SHJD,XSHG,E,L,1994-02-24,CNY,CNE000000B91,1341.0
600836.XSHG,600836,界龙实业,JLSY,XSHG,E,L,1994-02-24,CNY,CNE000000C25,1342.0
600837.XSHG,600837,海通证券,HTZQ,XSHG,E,L,1994-02-24,CNY,CNE000000CK1,1343.0
600838.XSHG,600838,上海九百,SHJB,XSHG,E,L,1994-02-24,CNY,CNE000000CC8,1344.0
600839.XSHG,600839,四川长虹,SCCH,XSHG,E,L,1994-03-11,CNY,CNE000000GJ4,1345.0
600841.XSHG,600841,上柴股份,SCGF,XSHG,E,L,1994-03-11,CNY,CNE000000CD6,1347.0
600843.XSHG,600843,上工申贝,SGSB,XSHG,E,L,1994-03-11,CNY,CNE000000C41,1349.0
600844.XSHG,600844,丹化科技,DHKJ,XSHG,E,L,1994-03-11,CNY,CNE000000C58,1350.0
600845.XSHG,600845,宝信软件,BXRJ,XSHG,E,L,1994-03-11,CNY,CNE000000C66,1351.0
600846.XSHG,600846,同济科技,TJKJ,XSHG,E,L,1994-03-11,CNY,CNE000000CL9,1352.0
600847.XSHG,600847,万里股份,WLGF,XSHG,E,L,1994-03-24,CNY,CNE000000G96,1353.0
600848.XSHG,600848,上海临港,SHLG,XSHG,E,L,1994-03-24,CNY,CNE000000C74,1354.0
600850.XSHG,600850,华东电脑,HDDN,XSHG,E,L,1994-03-24,CNY,CNE000000CM7,1356.0
600851.XSHG,600851,海欣股份,HXGF,XSHG,E,L,1994-04-04,CNY,CNE000000CF1,1357.0
600853.XSHG,600853,龙建股份,LJGF,XSHG,E,L,1994-04-04,CNY,CNE000000G21,1359.0
600854.XSHG,600854,春兰股份,CLGF,XSHG,E,L,1994-04-25,CNY,CNE000000GC9,1360.0
600855.XSHG,600855,航天长峰,HTCF,XSHG,E,L,1994-04-25,CNY,CNE000000GP1,1361.0
600856.XSHG,600856,长百集团,CBJT,XSHG,E,L,1994-04-25,CNY,CNE000000GD7,1362.0
600857.XSHG,600857,宁波中百,NBZB,XSHG,E,L,1994-04-25,CNY,CNE000000GV9,1363.0
600858.XSHG,600858,银座股份,YZGF,XSHG,E,L,1994-05-06,CNY,CNE000000GY3,1364.0
600859.XSHG,600859,王府井,WFJ,XSHG,E,L,1994-05-06,CNY,CNE000000GQ9,1365.0
600860.XSHG,600860,京城股份,JCGF,XSHG,E,L,1994-05-06,CNY,CNE000000GR7,1366.0
600861.XSHG,600861,北京城乡,BJCX,XSHG,E,L,1994-05-20,CNY,CNE000000GS5,1367.0
600862.XSHG,600862,南通科技,NTKJ,XSHG,E,L,1994-05-20,CNY,CNE000000GZ0,1368.0
600863.XSHG,600863,内蒙华电,NMHD,XSHG,E,L,1994-05-20,CNY,CNE000000GN6,1369.0
600864.XSHG,600864,哈投股份,HTGF,XSHG,E,L,1994-08-09,CNY,CNE000000H38,1370.0
600865.XSHG,600865,百大集团,BDJT,XSHG,E,L,1994-08-09,CNY,CNE000000H79,1371.0
600866.XSHG,600866,星湖科技,XHKJ,XSHG,E,L,1994-08-18,CNY,CNE000000H46,1372.0
600867.XSHG,600867,通化东宝,THDB,XSHG,E,L,1994-08-24,CNY,CNE000000H87,1373.0
600868.XSHG,600868,梅雁吉祥,MYJX,XSHG,E,L,1994-09-12,CNY,CNE000000HB9,1374.0
600869.XSHG,600869,智慧能源,ZHNY,XSHG,E,L,1995-02-06,CNY,CNE000000HQ7,1375.0
600870.XSHG,600870,*ST厦华,*STXH,XSHG,E,L,1995-02-28,CNY,CNE000000HR5,1376.0
600871.XSHG,600871,石化油服,SHYF,XSHG,E,L,1995-04-11,CNY,CNE000000HS3,1377.0
600872.XSHG,600872,中炬高新,ZJGX,XSHG,E,L,1995-01-24,CNY,CNE000000HK0,1378.0
600873.XSHG,600873,梅花生物,MHJT,XSHG,E,L,1995-02-17,CNY,CNE000000HP9,1379.0
600874.XSHG,600874,创业环保,CYHB,XSHG,E,L,1995-06-30,CNY,CNE000000HX3,1380.0
600875.XSHG,600875,东方电气,DFDQ,XSHG,E,L,1995-10-10,CNY,CNE000000J28,1381.0
600876.XSHG,600876,洛阳玻璃,LYBL,XSHG,E,L,1995-10-31,CNY,CNE000000J51,1382.0
600877.XSHG,600877,中国嘉陵,ZGJL,XSHG,E,L,1995-10-13,CNY,CNE000000J77,1383.0
600879.XSHG,600879,航天电子,HTDZ,XSHG,E,L,1995-11-15,CNY,CNE000000J93,1385.0
600880.XSHG,600880,博瑞传播,BRCB,XSHG,E,L,1995-11-15,CNY,CNE000000JB5,1386.0
600881.XSHG,600881,亚泰集团,YTJT,XSHG,E,L,1995-11-15,CNY,CNE000000JC3,1387.0
600882.XSHG,600882,华联矿业,HLKY,XSHG,E,L,1995-12-06,CNY,CNE000000JF6,1388.0
600883.XSHG,600883,博闻科技,BWKJ,XSHG,E,L,1995-12-08,CNY,CNE000000JG4,1389.0
600884.XSHG,600884,杉杉股份,SSGF,XSHG,E,L,1996-01-30,CNY,CNE000000JJ8,1390.0
600885.XSHG,600885,宏发股份,HFGF,XSHG,E,L,1996-02-05,CNY,CNE000000JK6,1391.0
600886.XSHG,600886,国投电力,GTDL,XSHG,E,L,1996-01-18,CNY,CNE000000JM2,1392.0
600887.XSHG,600887,伊利股份,YLGF,XSHG,E,L,1996-03-12,CNY,CNE000000JP5,1393.0
600888.XSHG,600888,新疆众和,XJZH,XSHG,E,L,1996-02-15,CNY,CNE000000JL4,1394.0
600889.XSHG,600889,南京化纤,NJHX,XSHG,E,L,1996-03-08,CNY,CNE000000JQ3,1395.0
600890.XSHG,600890,中房股份,ZFGF,XSHG,E,L,1996-03-18,CNY,CNE000000JR1,1396.0
600891.XSHG,600891,秋林集团,QLJT,XSHG,E,L,1996-03-25,CNY,CNE000000JT7,1397.0
600892.XSHG,600892,宝诚股份,BCGF,XSHG,E,L,1996-03-15,CNY,CNE000000JV3,1398.0
600893.XSHG,600893,中航动力,HKDL,XSHG,E,L,1996-04-08,CNY,CNE000000JW1,1399.0
600894.XSHG,600894,广日股份,GRGF,XSHG,E,L,1996-03-28,CNY,CNE000000JS9,1400.0
600895.XSHG,600895,张江高科,ZJGK,XSHG,E,L,1996-04-22,CNY,CNE000000JX9,1401.0
600896.XSHG,600896,中海海盛,ZHHS,XSHG,E,L,1996-05-03,CNY,CNE000000K25,1402.0
600897.XSHG,600897,厦门空港,XMKG,XSHG,E,L,1996-05-31,CNY,CNE000000K33,1403.0
600898.XSHG,600898,三联商社,SLSS,XSHG,E,L,1996-04-18,CNY,CNE000000K41,1404.0
600900.XSHG,600900,长江电力,CJDL,XSHG,E,L,2003-11-18,CNY,CNE000001G87,1406.0
600960.XSHG,600960,渤海活塞,BHHS,XSHG,E,L,2004-04-07,CNY,CNE000001H60,1407.0
600961.XSHG,600961,株冶集团,ZYJT,XSHG,E,L,2004-08-30,CNY,CNE000001KZ0,1678.0
600962.XSHG,600962,*ST中鲁,*STZL,XSHG,E,L,2004-06-22,CNY,CNE000001JM0,1679.0
600963.XSHG,600963,岳阳林纸,YYLZ,XSHG,E,L,2004-05-25,CNY,CNE000001HR3,1408.0
600965.XSHG,600965,福成五丰,FCWF,XSHG,E,L,2004-07-13,CNY,CNE000001K99,1680.0
600966.XSHG,600966,博汇纸业,BHZY,XSHG,E,L,2004-06-08,CNY,CNE000001J19,1409.0
600967.XSHG,600967,北方创业,BFCY,XSHG,E,L,2004-05-18,CNY,CNE000001HP7,1410.0
600969.XSHG,600969,郴电国际,CDGJ,XSHG,E,L,2004-04-08,CNY,CNE000001H78,1411.0
600970.XSHG,600970,中材国际,ZCGJ,XSHG,E,L,2005-04-12,CNY,CNE000001LS3,1766.0
600971.XSHG,600971,恒源煤电,HYMD,XSHG,E,L,2004-08-17,CNY,CNE000001KT3,1681.0
600973.XSHG,600973,宝胜股份,BSGF,XSHG,E,L,2004-08-02,CNY,CNE000001KL0,1682.0
600975.XSHG,600975,新五丰,XWF,XSHG,E,L,2004-06-09,CNY,CNE000001J27,1412.0
600976.XSHG,600976,健民集团,JMJT,XSHG,E,L,2004-04-19,CNY,CNE000001HB7,1413.0
600978.XSHG,600978,宜华木业,YHMY,XSHG,E,L,2004-08-24,CNY,CNE000001KX5,1683.0
600979.XSHG,600979,广安爱众,GAAZ,XSHG,E,L,2004-09-06,CNY,CNE000001L23,1684.0
600980.XSHG,600980,北矿磁材,BKCC,XSHG,E,L,2004-05-12,CNY,CNE000001HL6,1414.0
600981.XSHG,600981,汇鸿集团,HHJT,XSHG,E,L,2004-06-30,CNY,CNE000001JX7,1685.0
600982.XSHG,600982,宁波热电,NBRD,XSHG,E,L,2004-07-06,CNY,CNE000001K24,1686.0
600983.XSHG,600983,惠而浦,HEP,XSHG,E,L,2004-07-27,CNY,CNE000001KJ4,1687.0
600984.XSHG,600984,*ST建机,*STJJ,XSHG,E,L,2004-07-07,CNY,CNE000001K40,1688.0
600985.XSHG,600985,雷鸣科化,LMKH,XSHG,E,L,2004-04-28,CNY,CNE000001HH4,1415.0
600986.XSHG,600986,科达股份,KDGF,XSHG,E,L,2004-04-26,CNY,CNE000001HF8,1416.0
600987.XSHG,600987,航民股份,HMGF,XSHG,E,L,2004-08-09,CNY,CNE000001KQ9,1689.0
600988.XSHG,600988,赤峰黄金,CFHJ,XSHG,E,L,2004-04-14,CNY,CNE000001H94,1417.0
600990.XSHG,600990,四创电子,SCDZ,XSHG,E,L,2004-05-10,CNY,CNE000001HJ0,1418.0
600992.XSHG,600992,贵绳股份,GSGF,XSHG,E,L,2004-05-14,CNY,CNE000001HM4,1420.0
600993.XSHG,600993,马应龙,MYL,XSHG,E,L,2004-05-17,CNY,CNE000001HN2,1421.0
600995.XSHG,600995,文山电力,WSDL,XSHG,E,L,2004-06-15,CNY,CNE000001JD9,1422.0
600997.XSHG,600997,开滦股份,KLGF,XSHG,E,L,2004-06-02,CNY,CNE000001HX1,1423.0
600998.XSHG,600998,九州通,JZT,XSHG,E,L,2010-11-02,CNY,CNE100000W45,38584.0
600999.XSHG,600999,招商证券,ZSZQ,XSHG,E,L,2009-11-17,CNY,CNE100000HK9,1850.0
601000.XSHG,601000,唐山港,TSG,XSHG,E,L,2010-07-05,CNY,CNE100000R26,37530.0
601001.XSHG,601001,大同煤业,DTMY,XSHG,E,L,2006-06-23,CNY,CNE000001MZ6,2029.0
601002.XSHG,601002,晋亿实业,JYSY,XSHG,E,L,2007-01-26,CNY,CNE000001QW4,2222.0
601003.XSHG,601003,柳钢股份,LGGF,XSHG,E,L,2007-02-27,CNY,CNE000001R68,2259.0
601005.XSHG,601005,重庆钢铁,CQGT,XSHG,E,L,2007-02-28,CNY,CNE000001R76,2262.0
601006.XSHG,601006,大秦铁路,DQTL,XSHG,E,L,2006-08-01,CNY,CNE000001NG4,2067.0
601007.XSHG,601007,金陵饭店,JLFD,XSHG,E,L,2007-04-06,CNY,CNE1000000P8,2267.0
601008.XSHG,601008,连云港,LYG,XSHG,E,L,2007-04-26,CNY,CNE1000000Q6,2283.0
601009.XSHG,601009,南京银行,NJYH,XSHG,E,L,2007-07-19,CNY,CNE100000627,1904.0
601010.XSHG,601010,文峰股份,WFGF,XSHG,E,L,2011-06-03,CNY,CNE1000013F2,13168.0
601011.XSHG,601011,宝泰隆,BTL,XSHG,E,L,2011-03-09,CNY,CNE100001112,40605.0
601012.XSHG,601012,隆基股份,LJGF,XSHG,E,L,2012-04-11,CNY,CNE100001FR6,37274.0
601018.XSHG,601018,宁波港,NBG,XSHG,E,L,2010-09-28,CNY,CNE100000V12,36891.0
601028.XSHG,601028,玉龙股份,YLGF,XSHG,E,L,2011-11-07,CNY,CNE100001914,38657.0
601038.XSHG,601038,一拖股份,YTGF,XSHG,E,L,2012-08-08,CNY,CNE100001JN7,65692.0
601058.XSHG,601058,赛轮金宇,SLGF,XSHG,E,L,2011-06-30,CNY,CNE1000015F7,36295.0
601088.XSHG,601088,中国神华,ZGSH,XSHG,E,L,2007-10-09,CNY,CNE100000767,27949.0
601098.XSHG,601098,中南传媒,ZNCM,XSHG,E,L,2010-10-28,CNY,CNE100000W03,38243.0
601099.XSHG,601099,太平洋,TPY,XSHG,E,L,2007-12-28,CNY,CNE1000008V9,27776.0
601100.XSHG,601100,恒立油缸,HLYG,XSHG,E,L,2011-10-28,CNY,CNE1000019R4,55867.0
601101.XSHG,601101,昊华能源,HHNY,XSHG,E,L,2010-03-31,CNY,CNE100000N12,11851.0
601106.XSHG,601106,中国一重,ZGYZ,XSHG,E,L,2010-02-09,CNY,CNE100000L48,36379.0
601107.XSHG,601107,四川成渝,SCCY,XSHG,E,L,2009-07-27,CNY,CNE100000F38,2192.0
601111.XSHG,601111,中国国航,ZGGH,XSHG,E,L,2006-08-18,CNY,CNE000001NN0,2095.0
601113.XSHG,601113,华鼎股份,HDGF,XSHG,E,L,2011-05-09,CNY,CNE1000012S7,43493.0
601116.XSHG,601116,三江购物,SJGW,XSHG,E,L,2011-03-02,CNY,CNE1000010L6,40100.0
601117.XSHG,601117,中国化学,ZGHX,XSHG,E,L,2010-01-07,CNY,CNE100000KC0,33291.0
601118.XSHG,601118,海南橡胶,HNXJ,XSHG,E,L,2011-01-07,CNY,CNE100000YM0,2294.0
601126.XSHG,601126,四方股份,SFGF,XSHG,E,L,2010-12-31,CNY,CNE100000YL2,33272.0
601137.XSHG,601137,博威合金,BWHJ,XSHG,E,L,2011-01-27,CNY,CNE100000ZK1,40196.0
601139.XSHG,601139,深圳燃气,SZRQ,XSHG,E,L,2009-12-25,CNY,CNE100000JM1,35016.0
601158.XSHG,601158,重庆水务,CQSW,XSHG,E,L,2010-03-29,CNY,CNE100000MT0,1798.0
601166.XSHG,601166,兴业银行,XYYH,XSHG,E,L,2007-02-05,CNY,CNE000001QZ7,1892.0
601168.XSHG,601168,西部矿业,XBKY,XSHG,E,L,2007-07-12,CNY,CNE100000619,2036.0
601169.XSHG,601169,北京银行,BJYH,XSHG,E,L,2007-09-19,CNY,CNE100000734,2149.0
601177.XSHG,601177,杭齿前进,HCQJ,XSHG,E,L,2010-10-11,CNY,CNE100000V87,38111.0
601179.XSHG,601179,中国西电,ZGXD,XSHG,E,L,2010-01-28,CNY,CNE100000KW8,35354.0
601186.XSHG,601186,中国铁建,ZGTJ,XSHG,E,L,2008-03-10,CNY,CNE1000009T1,2248.0
601188.XSHG,601188,龙江交通,LJJT,XSHG,E,L,2010-03-19,CNY,CNE100000MF9,37088.0
601199.XSHG,601199,江南水务,JNSW,XSHG,E,L,2011-03-17,CNY,CNE100001161,30047.0
601208.XSHG,601208,东材科技,DCKJ,XSHG,E,L,2011-05-20,CNY,CNE1000013T3,44999.0
601216.XSHG,601216,君正集团,JZJT,XSHG,E,L,2011-02-22,CNY,CNE1000010F8,40384.0
601218.XSHG,601218,吉鑫科技,JXKJ,XSHG,E,L,2011-05-06,CNY,CNE1000012R9,42793.0
601222.XSHG,601222,林洋电子,LYDZ,XSHG,E,L,2011-08-08,CNY,CNE1000015X0,45626.0
601231.XSHG,601231,环旭电子,HXDZ,XSHG,E,L,2012-02-20,CNY,CNE100001BZ8,65478.0
601233.XSHG,601233,桐昆股份,TKGF,XSHG,E,L,2011-05-18,CNY,CNE1000012X7,44996.0
601238.XSHG,601238,广汽集团,GQJT,XSHG,E,L,2012-03-29,CNY,CNE100001NQ2,31545.0
601258.XSHG,601258,庞大集团,PDJT,XSHG,E,L,2011-04-28,CNY,CNE1000012K4,40642.0
601288.XSHG,601288,农业银行,NYYH,XSHG,E,L,2010-07-15,CNY,CNE100000RJ0,27303.0
601311.XSHG,601311,骆驼股份,LTGF,XSHG,E,L,2011-06-02,CNY,CNE1000013D7,46517.0
601313.XSHG,601313,江南嘉捷,JNJJ,XSHG,E,L,2012-01-16,CNY,CNE100001B80,63062.0
601318.XSHG,601318,中国平安,ZGPA,XSHG,E,L,2007-03-01,CNY,CNE000001R84,2264.0
601328.XSHG,601328,交通银行,JTYH,XSHG,E,L,2007-05-15,CNY,CNE1000000S2,2274.0
601333.XSHG,601333,广深铁路,GSTL,XSHG,E,L,2006-12-22,CNY,CNE000001Q44,2212.0
601336.XSHG,601336,新华保险,XHBX,XSHG,E,L,2011-12-16,CNY,CNE1000019Y0,26952.0
601339.XSHG,601339,百隆东方,BLDF,XSHG,E,L,2012-06-12,CNY,CNE100001FV8,65363.0
601369.XSHG,601369,陕鼓动力,SGDL,XSHG,E,L,2010-04-28,CNY,CNE100000QS3,36957.0
601377.XSHG,601377,兴业证券,XYZQ,XSHG,E,L,2010-10-13,CNY,CNE100000V95,26548.0
